course_id,short_name,long_name,account_id,term_id,status,start_date,end_date,blueprint_course_id
UA_203_VPLP200_1_2026_VÅR_1_2,SOGNDAL VPLP200 (2),SOGNDAL VPLP200 (2),UE_203_VPLP200_1_2026_VÅR_1,2026_VÅR,active,,,
UA_203_VPLP300_1_2024_HØST_1_1,Bergen VPLP300 (1),Bergen VPLP300 (1),UE_203_VPLP300_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPLP300_1_2024_HØST_1_2,Sogndal VPLP300 (2),Sogndal VPLP300 (2),UE_203_VPLP300_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPLP300_1_2025_HØST_1_1,Bergen VPLP300 (1),Bergen VPLP300 (1),UE_203_VPLP300_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPLP300_1_2025_HØST_1_2,Sogndal VPLP300 (2),Sogndal VPLP300 (2),UE_203_VPLP300_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL100_1_2024_HØST_1_1,VPL100 Bergen (1),VPL100 Bergen (1),UE_203_VPL100_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL100_1_2024_HØST_1_2,VPL100 Sogndal (2),VPL100 Sogndal (2),UE_203_VPL100_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL100_1_2025_HØST_1_1,VPL100 Bergen (1),VPL100 Bergen (1),UE_203_VPL100_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL100_1_2025_HØST_1_2,VPL100 Sogndal (2),VPL100 Sogndal (2),UE_203_VPL100_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL110_1_2024_HØST_1_1,Bergen VPL110 (1),Bergen VPL110 (1),UE_203_VPL110_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL110_1_2024_HØST_1_2,Sogndal VPL110 (2),Sogndal VPL110 (2),UE_203_VPL110_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL110_1_2025_HØST_1_1,Bergen VPL110 (1),Bergen VPL110 (1),UE_203_VPL110_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL110_1_2025_HØST_1_2,Sogndal VPL110 (2),Sogndal VPL110 (2),UE_203_VPL110_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL120_1_2024_HØST_1_1,Bergen VPL120 (1),Bergen VPL120 (1),UE_203_VPL120_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL120_1_2024_HØST_1_2,Sogndal VPL120 (2),Sogndal VPL120 (2),UE_203_VPL120_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL120_1_2025_HØST_1_1,Bergen VPL120 (1),Bergen VPL120 (1),UE_203_VPL120_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL120_1_2025_HØST_1_2,Sogndal VPL120 (2),Sogndal VPL120 (2),UE_203_VPL120_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL130_1_2025_VÅR_1_1,Bergen VPL130 (1),Bergen VPL130 (1),UE_203_VPL130_1_2025_VÅR_1,2025_VÅR,active,,,
UA_203_VPL130_1_2025_VÅR_1_2,Sogndal VPL130 (2),Sogndal VPL130 (2),UE_203_VPL130_1_2025_VÅR_1,2025_VÅR,active,,,
UA_203_VPL130_1_2026_VÅR_1_1,Bergen VPL130 (1),Bergen VPL130 (1),UE_203_VPL130_1_2026_VÅR_1,2026_VÅR,active,,,
UA_203_VPL130_1_2026_VÅR_1_2,Sogndal VPL130 (2),Sogndal VPL130 (2),UE_203_VPL130_1_2026_VÅR_1,2026_VÅR,active,,,
UA_203_VPL200_1_2024_HØST_1_1,VPL200 Bergen H24 (1),VPL200 Bergen H24 (1),UE_203_VPL200_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL200_1_2024_HØST_1_2,VPL200 Sogndal H24 (2),VPL200 Sogndal H24 (2),UE_203_VPL200_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL200_1_2025_HØST_1_1,VPL200 Bergen H25 (1),VPL200 Bergen H25 (1),UE_203_VPL200_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL200_1_2025_HØST_1_2,VPL200 Sogndal H25 (2),VPL200 Sogndal H25 (2),UE_203_VPL200_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL210_1_2024_HØST_1_1,Bergen VPL210 (1),Bergen VPL210 (1),UE_203_VPL210_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL210_1_2024_HØST_1_2,Sogndal VPL210 (2),Sogndal VPL210 (2),UE_203_VPL210_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL210_1_2025_HØST_1_1,Bergen VPL210 (1),Bergen VPL210 (1),UE_203_VPL210_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL210_1_2025_HØST_1_2,Sogndal VPL210 (2),Sogndal VPL210 (2),UE_203_VPL210_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL220_1_2025_VÅR_1_1,Bergen VPL220 (1),Bergen VPL220 (1),UE_203_VPL220_1_2025_VÅR_1,2025_VÅR,active,,,
UA_203_VPL220_1_2025_VÅR_1_2,Sogndal VPL220 (2),Sogndal VPL220 (2),UE_203_VPL220_1_2025_VÅR_1,2025_VÅR,active,,,
UA_203_VPL220_1_2026_VÅR_1_1,Bergen VPL220 (1),Bergen VPL220 (1),UE_203_VPL220_1_2026_VÅR_1,2026_VÅR,active,,,
UA_203_VPL220_1_2026_VÅR_1_2,Sogndal VPL220 (2),Sogndal VPL220 (2),UE_203_VPL220_1_2026_VÅR_1,2026_VÅR,active,,,
UA_203_VPL300_1_2024_HØST_1_1,Bergen VPL300 (1),Bergen VPL300 (1),UE_203_VPL300_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL300_1_2024_HØST_1_2,Sogndal VPL300 (2),Sogndal VPL300 (2),UE_203_VPL300_1_2024_HØST_1,2024_HØST,active,,,
UA_203_VPL300_1_2025_HØST_1_1,Bergen VPL300 (1),Bergen VPL300 (1),UE_203_VPL300_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL300_1_2025_HØST_1_2,Sogndal VPL300 (2),Sogndal VPL300 (2),UE_203_VPL300_1_2025_HØST_1,2025_HØST,active,,,
UA_203_VPL310_1_2025_VÅR_1_1,Bergen VPL310 (1),Bergen VPL310 (1),UE_203_VPL310_1_2025_VÅR_1,2025_VÅR,active,,,
UA_203_VPL310_1_2025_VÅR_1_2,Sogndal VPL310 (2),Sogndal VPL310 (2),UE_203_VPL310_1_2025_VÅR_1,2025_VÅR,active,,,
UA_203_VPL310_1_2026_VÅR_1_1,Bergen VPL310 (1),Bergen VPL310 (1),UE_203_VPL310_1_2026_VÅR_1,2026_VÅR,active,,,
UA_203_VPL310_1_2026_VÅR_1_2,Sogndal VPL310 (2),Sogndal VPL310 (2),UE_203_VPL310_1_2026_VÅR_1,2026_VÅR,active,,,
UA_203_VPL390_1_2025_VÅR_1_1,Bergen VPL390 (1),Bergen VPL390 (1),UE_203_VPL390_1_2025_VÅR_1,2025_VÅR,active,,,
UA_203_VPL390_1_2025_VÅR_1_2,Sogndal VPL390 (2),Sogndal VPL390 (2),UE_203_VPL390_1_2025_VÅR_1,2025_VÅR,active,,,
UA_203_VPL390_1_2026_VÅR_1_1,Bergen VPL390 (1),Bergen VPL390 (1),UE_203_VPL390_1_2026_VÅR_1,2026_VÅR,active,,,
UA_203_VPL390_1_2026_VÅR_1_2,Sogndal VPL390 (2),Sogndal VPL390 (2),UE_203_VPL390_1_2026_VÅR_1,2026_VÅR,active,,,
KA_FLKI8106_2024 HØST_0,MoveEarly (0),MoveEarly (0),KK_FLKI8106_2024 HØST,,active,,,
KA_FLKI8106_2024 HØST_1,MoveEarly (1),MoveEarly (1),KK_FLKI8106_2024 HØST,,active,,,
KA_GNTS802_2024 HØST_0,Grunnleggende norsk tegnspråk (0),Grunnleggende norsk tegnspråk (0),KK_GNTS802_2024 HØST,,active,,,
KA_GNTS802_2024 HØST_1,Grunnleggende norsk tegnspråk (1),Grunnleggende norsk tegnspråk (1),KK_GNTS802_2024 HØST,,active,,,
KA_KUN801_2024 HØST_0,Tverrfaglig arbeid i kunstfag (0),Tverrfaglig arbeid i kunstfag (0),KK_KUN801_2024 HØST,,active,,,
KA_KUN801_2024 HØST_1,KUN801 (1),KUN801 (1),KK_KUN801_2024 HØST,,active,,,
KA_KUN801_2024 HØST_1-1,Tverrfagleg arbeid i kunstfaga (1-001),Tverrfagleg arbeid i kunstfaga (1-001),KK_KUN801_2024 HØST,,active,,,
SP_ABLU,ABLU,ABLU,ST_0203300000,,active,,,
SP_AUTF,AUTF,AUTF,ST_0203201000,,active,,,
SP_AUTH,AUTH,AUTH,ST_0203201000,,active,,,
SP_AUTYF,AUTYF,AUTYF,ST_0203201000,,active,,,
SP_AUTYH,AUTYH,AUTYH,ST_0203201000,,active,,,
SP_BAMM,BAMM,BAMM,ST_0203201300,,active,,,
SP_BAMMN,BAMMN,BAMMN,ST_0203201300,,active,,,
SP_BBARN,BBARN,BBARN,ST_0203100300,,active,,,
SP_BBL,BBL,BBL,ST_0203300000,,active,,,
SP_BBLA,BBLA,BBLA,ST_0203300000,,active,,,
SP_BBLD,BBLD,BBLD,ST_0203300000,,active,,,
SP_BELE,BELE,BELE,ST_0203201000,,active,,,
SP_BELEF,BELEF,BELEF,ST_0203201000,,active,,,
SP_BELEN,BELEN,BELEN,ST_0203201000,,active,,,
SP_BERG,BERG,BERG,ST_0203100200,,active,,,
SP_BFYS,BFYS,BFYS,ST_0203100200,,active,,,
SP_BIDR,BIDR,BIDR,ST_0203300100,,active,,,
SP_BIO,BIO,BIO,ST_0203201100,,active,,,
SP_BLED,BLED,BLED,ST_0203201400,,active,,,
SP_BPRO,BPRO,BPRO,ST_0203201100,,active,,,
SP_BRAD,BRAD,BRAD,ST_0203100200,,active,,,
SP_BSAB,BSAB,BSAB,ST_0203100300,,active,,,
SP_BSYK,BSYK,BSYK,ST_0203100100,,active,,,
SP_BSYKD,BSYKD,BSYKD,ST_0203100100,,active,,,
SP_BSYKDES,BSYKDES,BSYKDES,ST_0203100100,,active,,,
SP_BVPL,BVPL,BVPL,ST_0203100300,,active,,,
SP_BVPLD,BVPLD,BVPLD,ST_0203100300,,active,,,
SP_BYGG,BYGG,BYGG,ST_0203201200,,active,,,
SP_BYGGF,BYGGF,BYGGF,ST_0203201200,,active,,,
SP_BYGGYF,BYGGYF,BYGGYF,ST_0203201200,,active,,,
SP_DATA,DATA,DATA,ST_0203201000,,active,,,
SP_DPU-MA,DPU-MA,DPU-MA,ST_0203201000,,active,,,
SP_DRAMAT,DRAMAT,DRAMAT,ST_0203300400,,active,,,
SP_EIE-MA,EIE-MA,EIE-MA,ST_0203201200,,active,,,
SP_EMNE,EMNE,EMNE,ST_0203300000,,active,,,
SP_ETK,ETK,ETK,ST_0203201300,,active,,,
SP_FEN,FEN,FEN,ST_0203201200,,active,,,
SP_FHA,FHA,FHA,ST_0203300100,,active,,,
SP_FJORDS,FJORDS,FJORDS,ST_0203300100,,active,,,
SP_FORREAL-F,FORREAL-F,FORREAL-F,ST_0203201000,,active,,,
SP_FRIB,FRIB,FRIB,ST_0203300100,,active,,,
SP_GEFA,GEFA,GEFA,ST_0203201200,,active,,,
SP_GLU1-7P,GLU1-7P,GLU1-7P,ST_0203300000,,active,,,
SP_GLU5-10P,GLU5-10P,GLU5-10P,ST_0203300000,,active,,,
SP_HMA,HMA,HMA,ST_0203100200,,active,,,
SP_HOSPITANT,HOSPITANT,HOSPITANT,ST_0203200000,,active,,,
SP_HVT,HVT,HVT,ST_0203201300,,active,,,
SP_INF,INF,INF,ST_0203201000,,active,,,
SP_INF-F,INF-F,INF-F,ST_0203201000,,active,,,
SP_INF-H,INF-H,INF-H,ST_0203201000,,active,,,
SP_ING-BRANN,ING-BRANN,ING-BRANN,ST_0203201100,,active,,,
SP_ING-HMS,ING-HMS,ING-HMS,ST_0203201100,,active,,,
SP_ING-MAB,ING-MAB,ING-MAB,ST_0203201300,,active,,,
SP_ING-MAFA,ING-MAFA,ING-MAFA,ST_0203201300,,active,,,
SP_KK-NTS2,KK-NTS2,KK-NTS2,ST_0203300300,,active,,,
SP_LANA,LANA,LANA,ST_0203201200,,active,,,
SP_LEIE,LEIE,LEIE,ST_0203201200,,active,,,
SP_LUPEK,LUPEK,LUPEK,ST_0203300100,,active,,,
SP_LUPEM,LUPEM,LUPEM,ST_0203300400,,active,,,
SP_MACCM,MACCM,MACCM,ST_0203201200,,active,,,
SP_MADD,MADD,MADD,ST_0203201000,,active,,,
SP_MADI,MADI,MADI,ST_0203201000,,active,,,
SP_MAHEL,MAHEL,MAHEL,ST_0203100100,,active,,,
SP_MA-INN,MA-INN,MA-INN,ST_0203201400,,active,,,
SP_MA-INND,MA-INND,MA-INND,ST_0203201400,,active,,,
SP_MAJOR,MAJOR,MAJOR,ST_0203100100,,active,,,
SP_MA-KBP4,MA-KBP4,MA-KBP4,ST_0203100200,,active,,,
SP_MAKPN,MAKPN,MAKPN,ST_0203100200,,active,,,
SP_MAM,MAM,MAM,ST_0203201300,,active,,,
SP_MAPHER,MAPHER,MAPHER,ST_0203100300,,active,,,
SP_MARE,MARE,MARE,ST_0203100200,,active,,,
SP_MAS-BRANN,MAS-BRANN,MAS-BRANN,ST_0203201100,,active,,,
SP_MAS-BR-DEL,MAS-BR-DEL,MAS-BR-DEL,ST_0203201100,,active,,,
SP_MASO,MASO,MASO,ST_0203100300,,active,,,
SP_MASOD,MASOD,MASOD,ST_0203100300,,active,,,
SP_MASP,MASP,MASP,ST_0203100100,,active,,,
SP_MASPEL,MASPEL,MASPEL,ST_0203300400,,active,,,
SP_MDIP,MDIP,MDIP,ST_0203300200,,active,,,
SP_MGBBE,MGBBE,MGBBE,ST_0203300000,,active,,,
SP_MGBNS,MGBNS,MGBNS,ST_0203300000,,active,,,
SP_MGBSO,MGBSO,MGBSO,ST_0203300000,,active,,,
SP_MGBST,MGBST,MGBST,ST_0203300000,,active,,,
SP_MGFOR,MGFOR,MGFOR,ST_0203300200,,active,,,
SP_MGUBE,MGUBE,MGUBE,ST_0203300000,,active,,,
SP_MGUSO,MGUSO,MGUSO,ST_0203300000,,active,,,
SP_MGUST,MGUST,MGUST,ST_0203300000,,active,,,
SP_MIDR,MIDR,MIDR,ST_0203300100,,active,,,
SP_MIDRN,MIDRN,MIDRN,ST_0203300100,,active,,,
SP_MKUF,MKUF,MKUF,ST_0203300400,,active,,,
SP_MMO,MMO,MMO,ST_0203201300,,active,,,
SP_MMT,MMT,MMT,ST_0203201300,,active,,,
SP_MPPU,MPPU,MPPU,ST_0203300000,,active,,,
SP_MPPUA,MPPUA,MPPUA,ST_0203300000,,active,,,
SP_MPR,MPR,MPR,ST_0203201300,,active,,,
SP_MPUV,MPUV,MPUV,ST_0203300200,,active,,,
SP_MSB,MSB,MSB,ST_0203201400,,active,,,
SP_MSFH,MSFH,MSFH,ST_0203100100,,active,,,
SP_NAB,NAB,NAB,ST_0203201300,,active,,,
SP_NABP,NABP,NABP,ST_0203201300,,active,,,
SP_NABY,NABY,NABY,ST_0203201300,,active,,,
SP_NO17KR,NO17KR,NO17KR,ST_0203300300,,active,,,
SP_PHDCS,PHDCS,PHDCS,ST_0203200000,,active,,,
SP_PHDH,PHDH,PHDH,ST_0203100000,,active,,,
SP_PPUALM,PPUALM,PPUALM,ST_0203300200,,active,,,
SP_PPUALMD,PPUALMD,PPUALMD,ST_0203300200,,active,,,
SP_PPUYRKD,PPUYRKD,PPUYRKD,ST_0203300200,,active,,,
SP_SAMN,SAMN,SAMN,ST_0203201400,,active,,,
SP_SYKAUT,SYKAUT,SYKAUT,ST_0203100100,,active,,,
SP_TEKFO,TEKFO,TEKFO,ST_0203201000,,active,,,
SP_TST,TST,TST,ST_0203300300,,active,,,
SP_VFHAM,VFHAM,VFHAM,ST_0203300100,,active,,,
SP_VKKK,VKKK,VKKK,ST_0203300400,,active,,,
SP_VTPHR,VTPHR,VTPHR,ST_0203100100,,active,,,
SP_ØKB,ØKB,ØKB,ST_0203201400,,active,,,
SP_ØKBD,ØKBD,ØKBD,ST_0203201400,,active,,,
KU_ABED_2025_HØST,Årsstudium i bedriftsøkonomi,Årsstudium i bedriftsøkonomi,SP_ABED,,active,,,
KU_A-BEVIS_2025_HØST,Kurs i dykkebevis klasse A,Kurs i dykkebevis klasse A,SP_A-BEVIS,,active,,,
KU_ABLU_2023_HØST,"Barnehagelærar,  arbeidsplassbasert","Barnehagelærar,  arbeidsplassbasert",SP_ABLU,,active,,,
KU_ABLU_2024_HØST,"Barnehagelærerutdanning, arb.plassbasert","Barnehagelærerutdanning, arb.plassbasert",SP_ABLU,,active,,,
KU_ABLU_2025_HØST,"Barnehagelærerutdanning, arb.plassbasert","Barnehagelærerutdanning, arb.plassbasert",SP_ABLU,,active,,,
KU_ADDISCO_2020_HØST,Addisco,Addisco,SP_ADDISCO,,active,,,
KU_ADDISCO_2021_HØST,Addisco,Addisco,SP_ADDISCO,,active,,,
KU_ADDISCO_2022_HØST,Addisco,Addisco,SP_ADDISCO,,active,,,
KU_ADDISCO_2023_HØST,Addisco,Addisco,SP_ADDISCO,,active,,,
KU_ADDISCO_2024_HØST,Addisco ,Addisco ,SP_ADDISCO,,active,,,
KU_ADDISCO_2024_VÅR,Addisco,Addisco,SP_ADDISCO,,active,,,
KU_ADDISCO_2025_VÅR,Addisco ,Addisco ,SP_ADDISCO,,active,,,
KU_ADLE_2023_HØST,Årsstudium i administrasjon og ledelse,Årsstudium i administrasjon og ledelse,SP_ADLE,,active,,,
KU_ADLE_2024_HØST,Årsstudium i administrasjon og ledelse,Årsstudium i administrasjon og ledelse,SP_ADLE,,active,,,
KU_ADLE_2025_HØST,Årsstudium i administrasjon og ledelse,Årsstudium i administrasjon og ledelse,SP_ADLE,,active,,,
KU_AHRM_2025_HØST,Årsstudium i HRM og ledelse ,Årsstudium i HRM og ledelse ,SP_AHRM,,active,,,
KU_AUTB_2019_HØST,Automatisering med robotikk 19H,Automatisering med robotikk 19H,SP_AUTB,,active,,,
KU_AUTB_2020_HØST,Automatisering med robotikk 20H,Automatisering med robotikk 20H,SP_AUTB,,active,,,
KU_AUTB_2021_HØST,Automatisering med robotikk 21H,Automatisering med robotikk 21H,SP_AUTB,,active,,,
KU_AUTB_2022_HØST,"Automatisering, kull 2022 Bergen","Automatisering, kull 2022 Bergen",SP_AUTB,,active,,,
KU_AUTB_2023_HØST,"Automatisering, kull 2023 Bergen","Automatisering, kull 2023 Bergen",SP_AUTB,,active,,,
KU_AUTF_2019_HØST,Automatisering med robotikk kull 2019,Automatisering med robotikk kull 2019,SP_AUTF,,active,,,
KU_AUTF_2020_HØST,Automatisering med robotikk kull 2020,Automatisering med robotikk kull 2020,SP_AUTF,,active,,,
KU_AUTF_2021_HØST,"Automatisering, kull 2021 Førde","Automatisering, kull 2021 Førde",SP_AUTF,,active,,,
KU_AUTF_2022_HØST,"Automatisering, kull 2022 Førde","Automatisering, kull 2022 Førde",SP_AUTF,,active,,,
KU_AUTF_2023_HØST,"Automatisering, kull 2023 Førde","Automatisering, kull 2023 Førde",SP_AUTF,,active,,,
KU_AUTH_2020_HØST,"Automatisering, kull 2020 Haugesund","Automatisering, kull 2020 Haugesund",SP_AUTH,,active,,,
KU_AUTH_2021_HØST,"Automatisering, kull 2021 Haugesund","Automatisering, kull 2021 Haugesund",SP_AUTH,,active,,,
KU_AUTH_2022_HØST,"Automatisering, kull 2022 Haugesund","Automatisering, kull 2022 Haugesund",SP_AUTH,,active,,,
KU_AUTH_2023_HØST,"Automatisering, kull 2023 Haugesund","Automatisering, kull 2023 Haugesund",SP_AUTH,,active,,,
KU_AUTYF_2019_HØST,Automatisering med robotikk y-vei Førde ,Automatisering med robotikk y-vei Førde ,SP_AUTYF,,active,,,
KU_AUTYF_2020_HØST,Automatisering med robotikk y-vei Førde ,Automatisering med robotikk y-vei Førde ,SP_AUTYF,,active,,,
KU_AUTYF_2021_HØST,Automatisering y-veg kull 2021 Førde ,Automatisering y-veg kull 2021 Førde ,SP_AUTYF,,active,,,
KU_AUTYF_2022_HØST,"Automatisering y-veg, kull 2022 Førde ","Automatisering y-veg, kull 2022 Førde ",SP_AUTYF,,active,,,
KU_AUTYF_2023_HØST,"Automatisering y-veg, kull 2023 Førde ","Automatisering y-veg, kull 2023 Førde ",SP_AUTYF,,active,,,
KU_AUTYH_2019_HØST,Automatisering Y-veg kull 2019,Automatisering Y-veg kull 2019,SP_AUTYH,,active,,,
KU_AUTYH_2020_HØST,Automatisering Y-veg kull 2020,Automatisering Y-veg kull 2020,SP_AUTYH,,active,,,
KU_AUTYH_2021_HØST,Automatisering Y-veg kull 2021,Automatisering Y-veg kull 2021,SP_AUTYH,,active,,,
KU_AUTYH_2022_HØST,Automatisering Y-veg kull 2022,Automatisering Y-veg kull 2022,SP_AUTYH,,active,,,
KU_AUTYH_2023_HØST,Automatisering Y-veg kull 2023 Haugesund,Automatisering Y-veg kull 2023 Haugesund,SP_AUTYH,,active,,,
KU_B-ANSVAR_2023_HØST,B-ANSVAR,B-ANSVAR,SP_B-ANSVAR,,active,,,
KU_B-ANSVAR_2024_HØST,B-ANSVAR H24,B-ANSVAR H24,SP_B-ANSVAR,,active,,,
KU_BBARN_2020_HØST,"Bachelor i barnevern, kull 2020","Bachelor i barnevern, kull 2020",SP_BBARN,,active,,,
KU_BBARN_2021_HØST,"Bachelor i barnevern, kull 2021","Bachelor i barnevern, kull 2021",SP_BBARN,,active,,,
KU_BBARN_2022_HØST,"Bachelor i barnevern, kull 2022","Bachelor i barnevern, kull 2022",SP_BBARN,,active,,,
KU_BBARN_2023_HØST,"Bachelor i barnevern, kull 2023","Bachelor i barnevern, kull 2023",SP_BBARN,,active,,,
KU_BBARN_2024_HØST,"Bachelor i barnevern, kull 2024","Bachelor i barnevern, kull 2024",SP_BBARN,,active,,,
KU_BBARN_2025_HØST,"Bachelor i barnevern, kull 2025","Bachelor i barnevern, kull 2025",SP_BBARN,,active,,,
KU_BBLA_2025_HØST,"Barnehagelærerutdanning, arb.plassbasert","Barnehagelærerutdanning, arb.plassbasert",SP_BBLA,,active,,,
KU_BBLA_2025_VÅR,"Barnehagelærerutdanning, arb.plassbasert","Barnehagelærerutdanning, arb.plassbasert",SP_BBLA,,active,,,
KU_BBLD_2022_HØST,"Barnehagelærer, deltid","Barnehagelærer, deltid",SP_BBLD,,active,,,
KU_BBLD_2023_HØST,"Barnehagelærer, deltid","Barnehagelærer, deltid",SP_BBLD,,active,,,
KU_BBLD_2024_HØST,"Barnehagelærer, deltid","Barnehagelærer, deltid",SP_BBLD,,active,,,
KU_BBLD_2025_HØST,"Barnehagelærer, deltid","Barnehagelærer, deltid",SP_BBLD,,active,,,
KU_BBL_2023_HØST,Barnehagelærer 2023,Barnehagelærer 2023,SP_BBL,,active,,,
KU_BBL_2024_HØST,Barnehagelærer 2024,Barnehagelærer 2024,SP_BBL,,active,,,
KU_BBL_2025_HØST,Barnehagelærer 2025,Barnehagelærer 2025,SP_BBL,,active,,,
KU_BELEF_2024_HØST,"Elektroteknologi, kull 24 Førde","Elektroteknologi, kull 24 Førde",SP_BELEF,,active,,,
KU_BELEF_2025_HØST,"Elektroteknologi, kull 25 Førde","Elektroteknologi, kull 25 Førde",SP_BELEF,,active,,,
KU_BELEH_2024_HØST,"Elektroteknologi, kull 24 Haugesund","Elektroteknologi, kull 24 Haugesund",SP_BELEH,,active,,,
KU_BELEH_2025_HØST,"Elektroteknologi, kull 25 Haugesund","Elektroteknologi, kull 25 Haugesund",SP_BELEH,,active,,,
KU_BELEN_2025_HØST,"Elektroteknologi, NETT kull 2025","Elektroteknologi, NETT kull 2025",SP_BELEN,,active,,,
KU_BELE_2024_HØST,"Elektroteknologi, kull 24 Bergen","Elektroteknologi, kull 24 Bergen",SP_BELE,,active,,,
KU_BELE_2025_HØST,"Elektroteknologi, kull 25 Bergen","Elektroteknologi, kull 25 Bergen",SP_BELE,,active,,,
KU_BERG_2020_HØST,Bachelor i ergoterapi,Bachelor i ergoterapi,SP_BERG,,active,,,
KU_BERG_2021_HØST,Bachelor i ergoterapi,Bachelor i ergoterapi,SP_BERG,,active,,,
KU_BERG_2022_HØST,Bachelor i ergoterapi,Bachelor i ergoterapi,SP_BERG,,active,,,
KU_BERG_2023_HØST,Bachelor i ergoterapi,Bachelor i ergoterapi,SP_BERG,,active,,,
KU_BERG_2024_HØST,bachelor i ergoterapi,bachelor i ergoterapi,SP_BERG,,active,,,
KU_BERG_2025_HØST,bachelor i ergoterapi,bachelor i ergoterapi,SP_BERG,,active,,,
KU_BFYS_2020_HØST,Bachelor i fysioterapi,Bachelor i fysioterapi,SP_BFYS,,active,,,
KU_BFYS_2021_HØST,Bachelor i fysioterapi,Bachelor i fysioterapi,SP_BFYS,,active,,,
KU_BFYS_2022_HØST,Bachelor i fysioterapi,Bachelor i fysioterapi,SP_BFYS,,active,,,
KU_BFYS_2023_HØST,Bachelor i fysioterapi,Bachelor i fysioterapi,SP_BFYS,,active,,,
KU_BFYS_2024_HØST,bachelor i fysioterapi,bachelor i fysioterapi,SP_BFYS,,active,,,
KU_BFYS_2025_HØST,bachelor i fysioterapi,bachelor i fysioterapi,SP_BFYS,,active,,,
KU_BIDR_2022_HØST,"Bachelor i idrett, trening og helse","Bachelor i idrett, trening og helse",SP_BIDR,,active,,,
KU_BIDR_2023_HØST,"Bachelor i idrett, trening og helse","Bachelor i idrett, trening og helse",SP_BIDR,,active,,,
KU_BIDR_2024_HØST,"Bachelor i idrett, trening og helse","Bachelor i idrett, trening og helse",SP_BIDR,,active,,,
KU_BIDR_2025_HØST,"Bachelor i idrett, trening og helse","Bachelor i idrett, trening og helse",SP_BIDR,,active,,,
KU_BIO_2016_HØST,Bioingeniør kull 16,Bioingeniør kull 16,SP_BIO,,active,,,
KU_BIO_2017_HØST,Bioingeniør kull 17,Bioingeniør kull 17,SP_BIO,,active,,,
KU_BIO_2018_HØST,Bioingeniør kull 18,Bioingeniør kull 18,SP_BIO,,active,,,
KU_BIO_2019_HØST,Bioingeniør kull 19,Bioingeniør kull 19,SP_BIO,,active,,,
KU_BIO_2020_HØST,Bioingeniør kull 20,Bioingeniør kull 20,SP_BIO,,active,,,
KU_BIO_2021_HØST,Bioingeniør kull 21,Bioingeniør kull 21,SP_BIO,,active,,,
KU_BIO_2022_HØST,Bioingeniør kull 22,Bioingeniør kull 22,SP_BIO,,active,,,
KU_BIO_2023_HØST,Bioingeniør kull 23,Bioingeniør kull 23,SP_BIO,,active,,,
KU_BIO_2024_HØST,Bioingeniør kull 24,Bioingeniør kull 24,SP_BIO,,active,,,
KU_BIO_2025_HØST,Bioingeniør kull 25,Bioingeniør kull 25,SP_BIO,,active,,,
KU_BKUF_2025_HØST,Bachelor i kunstfag,Bachelor i kunstfag,SP_BKUF,,active,,,
KU_BPRO_2025_HØST,Prosessteknologi y-vei,Prosessteknologi y-vei,SP_BPRO,,active,,,
KU_BRAD_2020_HØST,Bachelor i radiografi,Bachelor i radiografi,SP_BRAD,,active,,,
KU_BRAD_2021_HØST,Bachelor i Radiografi,Bachelor i Radiografi,SP_BRAD,,active,,,
KU_BRAD_2022_HØST,Bachelor i Radiografi,Bachelor i Radiografi,SP_BRAD,,active,,,
KU_BRAD_2023_HØST,Bachelor i Radiografi,Bachelor i Radiografi,SP_BRAD,,active,,,
KU_BRAD_2024_HØST,Bachelor i radiografi,Bachelor i radiografi,SP_BRAD,,active,,,
KU_BRAD_2025_HØST,Bachelor i radiografi,Bachelor i radiografi,SP_BRAD,,active,,,
KU_BRL_2017_HØST,"Bachelor i natur og opplev reisel, 17H","Bachelor i natur og opplev reisel, 17H",SP_BRL,,active,,,
